TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,TPA,X,Y,geometry
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162729.7509044386,1567632.7306069355,POINT (-2162729.7509044386 1567632.7306069355)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162720.5966399238,1567639.6913972453,POINT (-2162720.5966399238 1567639.6913972453)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162767.081029781,1567631.8401520806,POINT (-2162767.081029781 1567631.8401520806)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162541.1982560907,1567735.8145481015,POINT (-2162541.1982560907 1567735.8145481015)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162716.8943915395,1567645.589639872,POINT (-2162716.8943915395 1567645.589639872)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162542.0772176804,1567735.6092626739,POINT (-2162542.0772176804 1567735.6092626739)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162723.6116599976,1567656.9968930827,POINT (-2162723.6116599976 1567656.9968930827)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162723.6935859704,1567644.6361652592,POINT (-2162723.6935859704 1567644.6361652592)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162712.938895209,1567647.869249674,POINT (-2162712.938895209 1567647.869249674)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162721.3782268814,1567651.3650499154,POINT (-2162721.3782268814 1567651.3650499154)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162709.4349547494,1567647.9086415186,POINT (-2162709.4349547494 1567647.9086415186)
200949,10088,801,1,64.51599999999999,16.764,0.3,0.00024690435073999997,-2162703.5890317336,1567657.9962193582,POINT (-2162703.5890317336 1567657.9962193582)
200938,10088,801,1,50.038,13.411200000000001,0.55,0.00148708925683,-2162734.8924997533,1567629.0935392047,POINT (-2162734.8924997533 1567629.0935392047)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162709.407517653,1567670.0187721497,POINT (-2162709.407517653 1567670.0187721497)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162539.1742231976,1567744.6942334296,POINT (-2162539.1742231976 1567744.6942334296)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162687.3843415105,1567763.7790098658,POINT (-2162687.3843415105 1567763.7790098658)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162701.635772997,1567754.7731624348,POINT (-2162701.635772997 1567754.7731624348)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162705.612969447,1567758.5003922174,POINT (-2162705.612969447 1567758.5003922174)
200934,10088,801,1,70.104,18.288,0.4,0.00024690435073999997,-2162701.957516285,1567753.6103294897,POINT (-2162701.957516285 1567753.6103294897)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162550.455389086,1567736.018767364,POINT (-2162550.455389086 1567736.018767364)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162552.132945159,1567741.276753714,POINT (-2162552.132945159 1567741.276753714)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162548.739775764,1567747.123727088,POINT (-2162548.739775764 1567747.123727088)
200951,10088,801,1,21.082,13.1064,0.7,0.00148708925683,-2162551.6678702966,1567737.732685034,POINT (-2162551.6678702966 1567737.732685034)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162702.820252826,1567655.5892770016,POINT (-2162702.820252826 1567655.5892770016)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162698.9431513255,1567644.7230963048,POINT (-2162698.9431513255 1567644.7230963048)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162551.3963178117,1567746.1426032835,POINT (-2162551.3963178117 1567746.1426032835)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162726.5170788127,1567682.6805136069,POINT (-2162726.5170788127 1567682.6805136069)
200938,10088,801,1,50.038,13.411200000000001,0.55,0.00148708925683,-2162701.6309416573,1567700.796370189,POINT (-2162701.6309416573 1567700.796370189)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162704.309378693,1567721.291499452,POINT (-2162704.309378693 1567721.291499452)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162707.9056307185,1567721.5198876536,POINT (-2162707.9056307185 1567721.5198876536)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162701.5607224153,1567728.0974220315,POINT (-2162701.5607224153 1567728.0974220315)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162695.4961737846,1567726.1105545238,POINT (-2162695.4961737846 1567726.1105545238)
200951,10088,801,1,21.082,13.1064,0.7,0.00148708925683,-2162695.993393807,1567720.7818206276,POINT (-2162695.993393807 1567720.7818206276)
200949,10088,801,1,64.51599999999999,16.764,0.3,0.00024690435073999997,-2162695.3675255473,1567720.8401322425,POINT (-2162695.3675255473 1567720.8401322425)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162703.7546301587,1567669.126874306,POINT (-2162703.7546301587 1567669.126874306)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162708.2050624895,1567665.0535111225,POINT (-2162708.2050624895 1567665.0535111225)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162688.800968456,1567672.4577939867,POINT (-2162688.800968456 1567672.4577939867)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162707.260727829,1567697.408054524,POINT (-2162707.260727829 1567697.408054524)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162697.661418009,1567689.755088923,POINT (-2162697.661418009 1567689.755088923)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162682.2324962877,1567671.096759335,POINT (-2162682.2324962877 1567671.096759335)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162693.0285555436,1567703.5116006406,POINT (-2162693.0285555436 1567703.5116006406)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162689.3164968286,1567700.752160395,POINT (-2162689.3164968286 1567700.752160395)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162689.8870969657,1567702.1693715109,POINT (-2162689.8870969657 1567702.1693715109)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162679.862541663,1567690.0099807268,POINT (-2162679.862541663 1567690.0099807268)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162692.3173806253,1567716.2827978656,POINT (-2162692.3173806253 1567716.2827978656)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162728.108398066,1567686.9500372845,POINT (-2162728.108398066 1567686.9500372845)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162726.576278829,1567676.9060123882,POINT (-2162726.576278829 1567676.9060123882)
200934,10088,801,1,70.104,18.288,0.4,0.00024690435073999997,-2162728.0370432273,1567685.380591988,POINT (-2162728.0370432273 1567685.380591988)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162710.8671339755,1567687.1019052255,POINT (-2162710.8671339755 1567687.1019052255)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162685.9916016804,1567717.5975057113,POINT (-2162685.9916016804 1567717.5975057113)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162705.192764361,1567704.2597632683,POINT (-2162705.192764361 1567704.2597632683)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162694.378502352,1567689.6468155754,POINT (-2162694.378502352 1567689.6468155754)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162686.3044247357,1567746.0106506625,POINT (-2162686.3044247357 1567746.0106506625)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162681.5470283646,1567745.036010308,POINT (-2162681.5470283646 1567745.036010308)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162568.5627400377,1567784.3344599633,POINT (-2162568.5627400377 1567784.3344599633)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162692.115517711,1567704.1177066027,POINT (-2162692.115517711 1567704.1177066027)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162688.878596606,1567713.800341218,POINT (-2162688.878596606 1567713.800341218)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162570.7053311644,1567788.3785340518,POINT (-2162570.7053311644 1567788.3785340518)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162564.2164894203,1567793.7743961315,POINT (-2162564.2164894203 1567793.7743961315)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162564.8855836354,1567782.7772274446,POINT (-2162564.8855836354 1567782.7772274446)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162528.553067295,1567779.6401304137,POINT (-2162528.553067295 1567779.6401304137)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162526.9843305713,1567782.4637361877,POINT (-2162526.9843305713 1567782.4637361877)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162528.519354793,1567792.7795360286,POINT (-2162528.519354793 1567792.7795360286)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162587.7422914067,1567781.9165335805,POINT (-2162587.7422914067 1567781.9165335805)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162578.7119077044,1567781.7677533668,POINT (-2162578.7119077044 1567781.7677533668)
200936,10088,801,1,66.802,14.9352,0.65,0.00024690435073999997,-2162578.9936470585,1567788.249694393,POINT (-2162578.9936470585 1567788.249694393)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162561.8049412398,1567782.8277404236,POINT (-2162561.8049412398 1567782.8277404236)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162701.984574442,1567743.8025116376,POINT (-2162701.984574442 1567743.8025116376)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162560.517734708,1567784.9930425168,POINT (-2162560.517734708 1567784.9930425168)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162570.080007396,1567785.6792009764,POINT (-2162570.080007396 1567785.6792009764)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162585.6453804052,1567785.7391662553,POINT (-2162585.6453804052 1567785.7391662553)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162584.2527198223,1567789.8470630022,POINT (-2162584.2527198223 1567789.8470630022)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162577.8620301895,1567788.3476064806,POINT (-2162577.8620301895 1567788.3476064806)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162706.913409437,1567725.7490646034,POINT (-2162706.913409437 1567725.7490646034)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162706.4555280786,1567723.6551673564,POINT (-2162706.4555280786 1567723.6551673564)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162567.616533197,1567730.53248751,POINT (-2162567.616533197 1567730.53248751)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162568.338842373,1567724.1997619558,POINT (-2162568.338842373 1567724.1997619558)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162567.178028408,1567733.1046411993,POINT (-2162567.178028408 1567733.1046411993)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162689.5297333673,1567730.4675756835,POINT (-2162689.5297333673 1567730.4675756835)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162689.059175906,1567719.0092683902,POINT (-2162689.059175906 1567719.0092683902)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162740.573609437,1567656.8897730866,POINT (-2162740.573609437 1567656.8897730866)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162731.1221967116,1567658.8140957877,POINT (-2162731.1221967116 1567658.8140957877)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162734.6755992365,1567658.1526747039,POINT (-2162734.6755992365 1567658.1526747039)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162727.237835297,1567645.6217270298,POINT (-2162727.237835297 1567645.6217270298)
200951,10088,801,1,21.082,13.1064,0.7,0.00148708925683,-2162730.1190296807,1567652.2479834203,POINT (-2162730.1190296807 1567652.2479834203)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162765.2406184203,1567645.614773845,POINT (-2162765.2406184203 1567645.614773845)
200950,10088,801,1,67.056,18.5928,0.2,0.00024690435073999997,-2162758.119859832,1567645.404795312,POINT (-2162758.119859832 1567645.404795312)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162716.0560539644,1567662.6289906104,POINT (-2162716.0560539644 1567662.6289906104)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162721.854776738,1567669.1111849914,POINT (-2162721.854776738 1567669.1111849914)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162700.932592902,1567716.2748957209,POINT (-2162700.932592902 1567716.2748957209)
200938,10088,801,1,50.038,13.411200000000001,0.55,0.00148708925683,-2162704.7126509068,1567710.0463938923,POINT (-2162704.7126509068 1567710.0463938923)
200936,10088,801,1,66.802,14.9352,0.65,0.00024690435073999997,-2162708.6413410907,1567705.253074109,POINT (-2162708.6413410907 1567705.253074109)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162696.5716470308,1567714.32768696,POINT (-2162696.5716470308 1567714.32768696)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162750.370572291,1567658.2578609425,POINT (-2162750.370572291 1567658.2578609425)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162731.509733183,1567644.7694519383,POINT (-2162731.509733183 1567644.7694519383)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162696.9796799207,1567669.4977378552,POINT (-2162696.9796799207 1567669.4977378552)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162706.9154581907,1567659.7255228811,POINT (-2162706.9154581907 1567659.7255228811)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162701.4737282307,1567672.0411997174,POINT (-2162701.4737282307 1567672.0411997174)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162696.621123384,1567664.1064905971,POINT (-2162696.621123384 1567664.1064905971)
200938,10088,801,1,50.038,13.411200000000001,0.55,0.00148708925683,-2162728.990431528,1567665.5997306975,POINT (-2162728.990431528 1567665.5997306975)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162727.206184611,1567663.965861777,POINT (-2162727.206184611 1567663.965861777)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162725.2503611436,1567668.0604438891,POINT (-2162725.2503611436 1567668.0604438891)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162735.001134906,1567671.7146429291,POINT (-2162735.001134906 1567671.7146429291)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162692.4561947277,1567666.0011955176,POINT (-2162692.4561947277 1567666.0011955176)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162697.5030189403,1567704.0042561833,POINT (-2162697.5030189403 1567704.0042561833)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162689.3084732583,1567673.2189075646,POINT (-2162689.3084732583 1567673.2189075646)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162681.1584355542,1567670.5269255787,POINT (-2162681.1584355542 1567670.5269255787)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162676.5331567544,1567665.483253163,POINT (-2162676.5331567544 1567665.483253163)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162705.751044123,1567743.334107395,POINT (-2162705.751044123 1567743.334107395)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162708.5926501127,1567736.0451433803,POINT (-2162708.5926501127 1567736.0451433803)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162698.8700392996,1567741.7601639666,POINT (-2162698.8700392996 1567741.7601639666)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162531.661387207,1567740.5659484263,POINT (-2162531.661387207 1567740.5659484263)
200938,10088,801,1,50.038,13.411200000000001,0.55,0.00148708925683,-2162541.3842061013,1567746.148037824,POINT (-2162541.3842061013 1567746.148037824)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162716.994488522,1567674.621713918,POINT (-2162716.994488522 1567674.621713918)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162719.8156140023,1567680.2502400533,POINT (-2162719.8156140023 1567680.2502400533)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162714.5203118087,1567679.2033793137,POINT (-2162714.5203118087 1567679.2033793137)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162718.493652254,1567674.3292979165,POINT (-2162718.493652254 1567674.3292979165)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162707.947538814,1567685.5828880395,POINT (-2162707.947538814 1567685.5828880395)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162696.1246448318,1567687.167975918,POINT (-2162696.1246448318 1567687.167975918)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162696.4507478224,1567685.4783061831,POINT (-2162696.4507478224 1567685.4783061831)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162701.5174955656,1567684.8598010337,POINT (-2162701.5174955656 1567684.8598010337)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162554.6344542685,1567746.1352362016,POINT (-2162554.6344542685 1567746.1352362016)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162556.991624962,1567644.1374059205,POINT (-2162556.991624962 1567644.1374059205)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162701.4246422267,1567734.4093593413,POINT (-2162701.4246422267 1567734.4093593413)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162600.913901347,1567779.5229019409,POINT (-2162600.913901347 1567779.5229019409)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162594.1165178968,1567782.2391621456,POINT (-2162594.1165178968 1567782.2391621456)
200938,10088,801,1,50.038,13.411200000000001,0.55,0.00148708925683,-2162585.186925091,1567786.6621957975,POINT (-2162585.186925091 1567786.6621957975)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162701.9719449445,1567679.3028494106,POINT (-2162701.9719449445 1567679.3028494106)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162698.2436741344,1567738.4265774798,POINT (-2162698.2436741344 1567738.4265774798)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162694.371871915,1567741.1589028835,POINT (-2162694.371871915 1567741.1589028835)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162753.4994981685,1567656.731276014,POINT (-2162753.4994981685 1567656.731276014)
200934,10088,801,1,70.104,18.288,0.4,0.00024690435073999997,-2162704.3118199133,1567746.9317069452,POINT (-2162704.3118199133 1567746.9317069452)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162565.2983082826,1567746.91650529,POINT (-2162565.2983082826 1567746.91650529)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162561.0456125685,1567747.158342075,POINT (-2162561.0456125685 1567747.158342075)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162568.8005753746,1567745.889648247,POINT (-2162568.8005753746 1567745.889648247)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162665.5413318947,1567628.0248207434,POINT (-2162665.5413318947 1567628.0248207434)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162704.881184935,1567611.753651364,POINT (-2162704.881184935 1567611.753651364)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162694.0412484007,1567607.6835430437,POINT (-2162694.0412484007 1567607.6835430437)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162706.6836328944,1567612.0070621313,POINT (-2162706.6836328944 1567612.0070621313)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162704.099659952,1567603.254267473,POINT (-2162704.099659952 1567603.254267473)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162716.5165662426,1567606.8222965484,POINT (-2162716.5165662426 1567606.8222965484)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162699.431295738,1567601.9993592883,POINT (-2162699.431295738 1567601.9993592883)
200937,10088,801,1,61.976,13.1064,0.45,0.00024690435073999997,-2162701.5400767205,1567603.222362349,POINT (-2162701.5400767205 1567603.222362349)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162691.5048423717,1567601.163229567,POINT (-2162691.5048423717 1567601.163229567)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162682.0983404927,1567601.067547332,POINT (-2162682.0983404927 1567601.067547332)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162688.96684768,1567600.5510335946,POINT (-2162688.96684768 1567600.5510335946)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162682.665572388,1567607.0159891362,POINT (-2162682.665572388 1567607.0159891362)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162685.220107457,1567609.1251813727,POINT (-2162685.220107457 1567609.1251813727)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162722.6259204997,1567611.0738097534,POINT (-2162722.6259204997 1567611.0738097534)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162695.954844447,1567599.6189422188,POINT (-2162695.954844447 1567599.6189422188)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162527.8011031486,1567622.67729944,POINT (-2162527.8011031486 1567622.67729944)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162528.0797095555,1567620.1339875292,POINT (-2162528.0797095555 1567620.1339875292)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162673.5185032478,1567132.49421198,POINT (-2162673.5185032478 1567132.49421198)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162672.303638709,1567127.2414047068,POINT (-2162672.303638709 1567127.2414047068)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162734.0609660153,1567616.5037704636,POINT (-2162734.0609660153 1567616.5037704636)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162528.7109324867,1567793.176672669,POINT (-2162528.7109324867 1567793.176672669)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162754.122718948,1567625.894591707,POINT (-2162754.122718948 1567625.894591707)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162763.563708383,1567615.1471275433,POINT (-2162763.563708383 1567615.1471275433)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162753.7922175163,1567615.3838482285,POINT (-2162753.7922175163 1567615.3838482285)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162747.6079192352,1567600.7879170042,POINT (-2162747.6079192352 1567600.7879170042)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162747.177195973,1567619.7711078478,POINT (-2162747.177195973 1567619.7711078478)
200939,10088,807,1,56.642,18.5928,0.55,0.00148708925683,-2162537.415043308,1567767.5614728772,POINT (-2162537.415043308 1567767.5614728772)
200936,10088,801,1,66.802,14.9352,0.65,0.00024690435073999997,-2162530.90202637,1567764.5214505738,POINT (-2162530.90202637 1567764.5214505738)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162745.823435018,1567625.4510378954,POINT (-2162745.823435018 1567625.4510378954)
200944,10088,801,1,58.928,19.2024,0.45,0.00148708925683,-2162741.2571280315,1567622.5676842344,POINT (-2162741.2571280315 1567622.5676842344)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162750.032337345,1567623.2591471628,POINT (-2162750.032337345 1567623.2591471628)
200946,10088,801,1,23.368,8.8392,0.5,0.00148708925683,-2162522.215941283,1567624.9865654125,POINT (-2162522.215941283 1567624.9865654125)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162737.5115331784,1567622.267165856,POINT (-2162737.5115331784 1567622.267165856)
200942,10088,801,1,65.024,18.288,0.4,0.00024690435073999997,-2162539.8475080915,1567764.324636152,POINT (-2162539.8475080915 1567764.324636152)
200951,10088,801,1,21.082,13.1064,0.7,0.00148708925683,-2162728.7353080576,1567622.161035451,POINT (-2162728.7353080576 1567622.161035451)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162782.364278949,1567625.1128380017,POINT (-2162782.364278949 1567625.1128380017)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162720.6814913154,1567613.1600703606,POINT (-2162720.6814913154 1567613.1600703606)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162722.551430539,1567607.4153603616,POINT (-2162722.551430539 1567607.4153603616)
200933,10088,801,1,49.022000000000006,14.020800000000001,0.55,0.00148708925683,-2162709.747831642,1567757.1426247095,POINT (-2162709.747831642 1567757.1426247095)
200950,10088,801,1,67.056,18.5928,0.2,0.00024690435073999997,-2162625.294782056,1567130.0635376882,POINT (-2162625.294782056 1567130.0635376882)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162632.456726971,1567131.7508459259,POINT (-2162632.456726971 1567131.7508459259)
200935,10088,801,1,54.61,14.325600000000001,0.35,0.00148708925683,-2162584.001234452,1567815.5212116642,POINT (-2162584.001234452 1567815.5212116642)
200940,10088,801,1,22.352000000000004,10.0584,0.3,0.00148708925683,-2162756.2103240374,1567594.4476182056,POINT (-2162756.2103240374 1567594.4476182056)
200948,10088,801,1,24.892000000000003,10.0584,0.15,0.00148708925683,-2162753.9611689933,1567584.3631018999,POINT (-2162753.9611689933 1567584.3631018999)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162742.15241156,1567590.7783447509,POINT (-2162742.15241156 1567590.7783447509)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162750.677916077,1567593.9229890213,POINT (-2162750.677916077 1567593.9229890213)
200932,10088,801,2,18.796000000000003,3.3528000000000002,,0.00148708925683,-2162528.2902050107,1567599.4841512318,POINT (-2162528.2902050107 1567599.4841512318)
200943,10088,801,1,13.97,9.144,0.3,0.00148708925683,-2162684.7121336902,1567602.1631208463,POINT (-2162684.7121336902 1567602.1631208463)
200941,10088,801,1,40.386,9.144,0.4,0.00148708925683,-2162737.0253245304,1567585.0245060362,POINT (-2162737.0253245304 1567585.0245060362)
200947,10088,801,1,36.322,12.192,0.5,0.00148708925683,-2162730.7520880336,1567595.5006310313,POINT (-2162730.7520880336 1567595.5006310313)
200930,10088,801,1,16.764,5.1816,0.55,0.00148708925683,-2162576.182120805,1567811.3487464045,POINT (-2162576.182120805 1567811.3487464045)
200931,10088,801,1,39.624,13.716000000000001,0.4,0.00148708925683,-2162738.52038941,1567591.1307821719,POINT (-2162738.52038941 1567591.1307821719)
